CUSTOMER NUMBER,DISTRIBUTOR,DEPARTMENT,DATE,PO NUMBER,PRODUCT NUMBER,CUST PROD #,DESCRIPTION,BRAND,PACK SIZE,CS PRICE,EA PRICE,CS,EA,EXTENDED PRICE,ORDER #,STOCK STATUS,EXCEPTIONS / AUTO-SUB,SHORTED
11602976,2195,0,20251114,Collegetown,3737152,,,,,,,1,0,,,,
11602976,2195,0,20251114,Collegetown,1027629,,,,,,,5,0,,,,
11602976,2195,0,20251114,Collegetown,4886244,,,,,,,2,0,,,,
11602976,2195,0,20251114,Collegetown,7196012,,,,,,,2,0,,,,
11602976,2195,0,20251114,Collegetown,5614176,,,,,,,2,0,,,,
11602976,2195,0,20251114,Collegetown,2377760,,,,,,,2,0,,,,
11602976,2195,0,20251114,Collegetown,2477933,,,,,,,4,0,,,,
11602976,2195,0,20251114,Collegetown,8696528,,,,,,,1,0,,,,
11602976,2195,0,20251114,Collegetown,1438993,,,,,,,1,0,,,,
11602976,2195,0,20251114,Collegetown,2559979,,,,,,,1,0,,,,
11602976,2195,0,20251114,Collegetown,6426621,,,,,,,1,0,,,,
11602976,2195,0,20251114,Collegetown,2825368,,,,,,,2,0,,,,
11602976,2195,0,20251114,Collegetown,3357597,,,,,,,1,0,,,,
11602976,2195,0,20251114,Collegetown,6457558,,,,,,,2,0,,,,
11602976,2195,0,20251114,Collegetown,0766931,,,,,,,1,0,,,,
11602976,2195,0,20251114,Collegetown,1027035,,,,,,,1,0,,,,
11602976,2195,0,20251114,Collegetown,1138748,,,,,,,3,0,,,,
11602976,2195,0,20251114,Collegetown,1667864,,,,,,,5,0,,,,
