CUSTOMER NUMBER,DISTRIBUTOR,DEPARTMENT,DATE,PO NUMBER,PRODUCT NUMBER,CUST PROD #,DESCRIPTION,BRAND,PACK SIZE,CS PRICE,EA PRICE,CS,EA,EXTENDED PRICE,ORDER #,STOCK STATUS,EXCEPTIONS / AUTO-SUB,SHORTED
31602998,2195,0,20251024,Easthill,7196012,,,,,,,2,0,,,,
31602998,2195,0,20251024,Easthill,7649528,,,,,,,1,0,,,,
31602998,2195,0,20251024,Easthill,8600421,,,,,,,1,0,,,,
31602998,2195,0,20251024,Easthill,8910127,,,,,,,1,0,,,,
31602998,2195,0,20251024,Easthill,1438993,,,,,,,1,0,,,,
31602998,2195,0,20251024,Easthill,2559979,,,,,,,2,0,,,,
31602998,2195,0,20251024,Easthill,6426621,,,,,,,3,0,,,,
31602998,2195,0,20251024,Easthill,1667864,,,,,,,2,0,,,,
31602998,2195,0,20251024,Easthill,2377760,,,,,,,3,0,,,,
31602998,2195,0,20251024,Easthill,4688660,,,,,,,1,0,,,,
31602998,2195,0,20251024,Easthill,1138748,,,,,,,1,0,,,,
31602998,2195,0,20251024,Easthill,9128745,,,,,,,1,0,,,,
31602998,2195,0,20251024,Easthill,1084191,,,,,,,1,0,,,,
