CUSTOMER NUMBER,DISTRIBUTOR,DEPARTMENT,DATE,PO NUMBER,PRODUCT NUMBER,CUST PROD #,DESCRIPTION,BRAND,PACK SIZE,CS PRICE,EA PRICE,CS,EA,EXTENDED PRICE,ORDER #,STOCK STATUS,EXCEPTIONS / AUTO-SUB,SHORTED
31602998,2195,0,20251106,Easthill,1030194,,,,,,,1,0,,,,
31602998,2195,0,20251106,Easthill,7196012,,,,,,,2,0,,,,
31602998,2195,0,20251106,Easthill,7649528,,,,,,,1,0,,,,
31602998,2195,0,20251106,Easthill,8696528,,,,,,,1,0,,,,
31602998,2195,0,20251106,Easthill,6426621,,,,,,,2,0,,,,
31602998,2195,0,20251106,Easthill,2377760,,,,,,,3,0,,,,
31602998,2195,0,20251106,Easthill,4688660,,,,,,,1,0,,,,
31602998,2195,0,20251106,Easthill,5607194,,,,,,,1,0,,,,
31602998,2195,0,20251106,Easthill,4858587,,,,,,,1,0,,,,
31602998,2195,0,20251106,Easthill,1138748,,,,,,,1,0,,,,
31602998,2195,0,20251106,Easthill,1084187,,,,,,,1,0,,,,
31602998,2195,0,20251106,Easthill,1084191,,,,,,,1,0,,,,
31602998,2195,0,20251106,Easthill,3357597,,,,,,,1,0,,,,
31602998,2195,0,20251106,Easthill,6631436,,,,,,,1,0,,,,
31602998,2195,0,20251106,Easthill,6457558,,,,,,,1,0,,,,
