CUSTOMER NUMBER,DISTRIBUTOR,DEPARTMENT,DATE,PO NUMBER,PRODUCT NUMBER,CUST PROD #,DESCRIPTION,BRAND,PACK SIZE,CS PRICE,EA PRICE,CS,EA,EXTENDED PRICE,ORDER #,STOCK STATUS,EXCEPTIONS / AUTO-SUB,SHORTED
31602998,2195,0,2/23/2025,Easthill,8495343,,,,,,,1,0,,,
31602998,2195,0,2/23/2025,Easthill,6426621,,,,,,,4,0,,,
31602998,2195,0,2/23/2025,Easthill,2559979,,,,,,,1,0,,,
31602998,2195,0,2/23/2025,Easthill,1438993,,,,,,,2,0,,,
31602998,2195,0,2/23/2025,Easthill,8910127,,,,,,,2,0,,,
31602998,2195,0,2/23/2025,Easthill,8600421,,,,,,,2,0,,,
31602998,2195,0,2/23/2025,Easthill,8696528,,,,,,,2,0,,,
31602998,2195,0,2/23/2025,Easthill,7649528,,,,,,,2,0,,,
31602998,2195,0,2/23/2025,Easthill,1667864,,,,,,,5,0,,,
31602998,2195,0,2/23/2025,Easthill,4858587,,,,,,,1,0,,,
31602998,2195,0,2/23/2025,Easthill,6435380,,,,,,,2,0,,,
31602998,2195,0,2/23/2025,Easthill,4688660,,,,,,,1,0,,,
31602998,2195,0,2/23/2025,Easthill,1027038,,,,,,,1,0,,,
31602998,2195,0,2/23/2025,Easthill,0766931,,,,,,,1,0,,,
31602998,2195,0,2/23/2025,Easthill,3357597,,,,,,,1,0,,,
