CUSTOMER NUMBER,DISTRIBUTOR,DEPARTMENT,DATE,PO NUMBER,PRODUCT NUMBER,CUST PROD #,DESCRIPTION,BRAND,PACK SIZE,CS PRICE,EA PRICE,CS,EA,EXTENDED PRICE,ORDER #,STOCK STATUS,EXCEPTIONS / AUTO-SUB,SHORTED
11602976,2195,0,2/23/2025,Collegetown,7196012,,,,,,,2,0,,,
11602976,2195,0,2/23/2025,Collegetown,7649528,,,,,,,2,0,,,
11602976,2195,0,2/23/2025,Collegetown,8696528,,,,,,,1,0,,,
11602976,2195,0,2/23/2025,Collegetown,8600421,,,,,,,1,0,,,
11602976,2195,0,2/23/2025,Collegetown,2559979,,,,,,,2,0,,,
11602976,2195,0,2/23/2025,Collegetown,6426621,,,,,,,2,0,,,
11602976,2195,0,2/23/2025,Collegetown,8495343,,,,,,,1,0,,,
11602976,2195,0,2/23/2025,Collegetown,1026184,,,,,,,1,0,,,
11602976,2195,0,2/23/2025,Collegetown,3591790,,,,,,,1,0,,,
11602976,2195,0,2/23/2025,Collegetown,1030194,,,,,,,1,0,,,
11602976,2195,0,2/23/2025,Collegetown,4254710,,,,,,,1,0,,,
11602976,2195,0,2/23/2025,Collegetown,1365278,,,,,,,1,0,,,
11602976,2195,0,2/23/2025,Collegetown,3357597,,,,,,,4,0,,,
11602976,2195,0,2/23/2025,Collegetown,1132603,,,,,,,1,0,,,
11602976,2195,0,2/23/2025,Collegetown,1143845,,,,,,,2,0,,,
11602976,2195,0,2/23/2025,Collegetown,1345057,,,,,,,2,0,,,
11602976,2195,0,2/23/2025,Collegetown,6631436,,,,,,,1,0,,,
11602976,2195,0,2/23/2025,Collegetown,6457558,,,,,,,3,0,,,
11602976,2195,0,2/23/2025,Collegetown,70907,,,,,,,1,0,,,
11602976,2195,0,2/23/2025,Collegetown,1138748,,,,,,,3,0,,,
11602976,2195,0,2/23/2025,Collegetown,1667864,,,,,,,7,0,,,
