CUSTOMER NUMBER,DISTRIBUTOR,DEPARTMENT,DATE,PO NUMBER,PRODUCT NUMBER,CUST PROD #,DESCRIPTION,BRAND,PACK SIZE,CS PRICE,EA PRICE,CS,EA,EXTENDED PRICE,ORDER #,STOCK STATUS,EXCEPTIONS / AUTO-SUB,SHORTED
11602976,2195,0,2/23/2025,COLLEGETOWN,58997,,,,,,,1,0,,,
11602976,2195,0,2/23/2025,COLLEGETOWN,2662419,,,,,,,4,0,,,
11602976,2195,0,2/23/2025,COLLEGETOWN,5514021,,,,,,,11,0,,,
11602976,2195,0,2/23/2025,COLLEGETOWN,7529232,,,,,,,1,0,,,
