P,5241070,2,0
P,5350725,2,0
P,5210646,2,0
P,5538186,2,0
P,5268382,1,0
P,7468507,1,0
P,8399529,1,0
P,7468531,1,0
P,5756040,1,0
P,5756038,1,0
P,7119223,1,0
P,7119250,1,0
P,7119269,2,0
P,7119615,2,0
P,7338945,3,0
P,2240263,1,0
P,0633226,1,0
P,8821554,1,0
P,2072536,1,0
P,7468515,1,0
P,0610337,1,0
P,7333506,1,0
P,7333486,1,0
P,7333504,1,0
P,7298333,1,0
P,7133036,8,0
P,4171902,1,0
P,4066781,1,0
P,7196920,1,0
P,1589290,10,0
P,5833462,2,0
P,4536991,2,0
P,3270676,1,0
P,9035601,1,0
P,8337503,6,0
P,6517270,1,0
P,1735372,5,0
P,7199860,3,0
P,4828802,1,0
P,1290469,1,0
P,2416691,4,0
P,9911903,1,0
P,7226918,2,0
P,4615704,1,0
P,4358370,12,0
P,4360901,1,0
