P,7119615,1,0
P,7119284,1,0
P,7119269,1,0
P,7119250,1,0
P,7119223,1,0
P,5756060,1,0
P,5756040,1,0
P,2072536,2,0
P,1954734,1,0
P,2004547,2,0
P,2037125,1,0
P,7152564,2,0
P,1723857,4,0
P,2416691,3,0
P,0683696,10,0
P,9035601,1,0
P,8337503,10,0
P,2916427,4,0
P,3031442,1,0
P,4005948,1,0
P,7133036,5,0
P,7917707,1,0
P,4617771,16,0
P,4438911,4,0
P,1592336,6,0
P,0017354,4,0
P,4828802,1,0
P,5833462,1,0
P,2366607,1,0
P,4171902,2,0
P,4579587,8,0
P,2393023,1,0
P,7836562,2,0
P,7226918,1,0
P,7128077,2,0
P,8036867,1,0
P,7213975,2,0
P,1589290,3,0
P,4240331,1,0
P,7351430,1,0
P,6472502,2,0
