P,2673867,1,0
P,5350725,2,0
P,5210646,3,0
P,5268382,2,0
P,7468507,1,0
P,0954093,1,0
P,7937269,1,0
P,0633226,1,0
P,2240263,1,0
P,0633186,1,0
P,7119615,2,0
P,7119269,1,0
P,1954734,1,0
P,6596787,1,0
P,7351430,1,0
P,4186441,1,0
P,4401758,1,0
P,5204383,1,0
P,4943296,1,0
P,8036867,1,0
P,5100474,2,0
P,7108577,1,0
P,3270676,1,0
P,4122875,1,0
P,0017354,10,0
P,1589290,10,0
P,7143223,2,0
P,7298333,1,0
P,7166657,1,0
P,2376067,1,0
P,7199860,2,0
P,9035601,2,0
P,1956804,1,0
P,4666238,15,0
P,4828802,1,0
P,4066781,1,0
P,1073105,1,0
P,4358370,15,0
P,7226918,1,0
P,8337503,6,0
P,1735372,2,0
P,2037125,1,0
P,2416691,4,0
P,4615704,2,0
