P,5241070,2,0
P,5350725,2,0
P,5210646,3,0
P,5538186,1,0
P,5268382,1,0
P,4136768,1,0
P,2673867,1,0
P,7468507,1,0
P,8399529,1,0
P,7468531,1,0
P,7119223,1,0
P,7119250,2,0
P,7119269,1,0
P,7119284,1,0
P,7119615,2,0
P,7338945,1,0
P,6596787,1,0
P,1954734,1,0
P,7285455,1,0
P,3438393,1,0
P,5833462,4,0
P,5535687,1,0
P,4019139,1,0
P,4579587,8,0
P,4943296,1,0
P,7172870,1,0
P,2053722,3,0
P,7108577,1,0
P,2416691,5,0
P,4615704,1,0
P,8337503,10,0
P,1592336,5,0
P,7199860,3,0
P,9035601,2,0
P,1956804,1,0
P,3413107,2,0
P,7256054,1,0
P,5231238,4,0
P,3830100,40,0
P,1161181,20,0
P,7226918,4,0
P,4066781,3,0
P,4358370,30,0
P,7456025,3,0
P,0017354,10,0
P,7143223,2,0
P,7133036,12,0
P,7917707,1,0
P,2376067,1,0
P,7836562,6,0
P,7213975,4,0
P,7770727,1,0
P,3617531,1,0
P,7161191,2,0
