P,7338945,1,0
P,7119284,1,0
P,7119269,2,0
P,7119250,1,0
P,7119223,1,0
P,4136768,1,0
P,3891003,1,0
P,7468531,1,0
P,7468507,1,0
P,3438393,1,0
P,8821554,2,0
P,1700281,2,0
P,4617771,20,0
P,2105773,1,0
P,1592336,6,0
P,7199860,3,0
P,0017354,8,0
P,5833462,3,0
P,1589290,5,0
P,7143223,1,0
P,9035601,3,0
P,1956804,2,0
P,8337503,6,0
P,3031442,1,0
P,4072666,1,0
P,7256054,4,0
P,7133036,10,0
P,1161181,6,0
P,4828802,1,0
P,4171902,4,0
P,4579587,10,0
P,7226918,4,0
P,5204383,1,0
P,7213975,2,0
P,5100474,1,0
P,6986178,6,0
P,3270676,1,0
P,7108577,1,0
P,7161191,2,0
P,6472502,5,0
P,2053722,2,0
