P,7119615,2,0
P,7119284,2,0
P,7119269,2,0
P,7119250,2,0
P,7119223,2,0
P,4136768,1,0
P,5817251,1,0
P,7468531,1,0
P,8399529,1,0
P,7468507,1,0
P,7333486,1,0
P,7333504,1,0
P,3438393,1,0
P,2072536,2,0
P,5756040,1,0
P,9035601,2,0
P,8337503,9,0
P,1956804,1,0
P,6725030,3,0
P,7613284,2,0
P,1243724,1,0
P,1735372,4,0
P,2416691,3,0
P,1094663,1,0
P,4615704,1,0
P,7152564,1,0
P,1592336,4,0
P,7199860,3,0
P,0017354,4,0
P,5833462,2,0
P,2366607,1,0
P,7128077,1,0
P,7256054,1,0
P,7133036,10,0
P,5042650,1,0
P,4438911,1,0
P,4828802,1,0
P,7524051,1,0
P,4019139,1,0
P,4171902,1,0
P,4579587,6,0
P,7836562,3,0
P,7226918,2,0
P,7213975,2,0
