P,7338945,1,0
P,7119615,2,0
P,7119269,1,0
P,7119250,2,0
P,7119223,1,0
P,5756040,1,0
P,5756060,1,0
P,6889125,1,0
P,1700281,1,0
P,7456025,1,0
P,7199860,1,0
P,0017354,6,0
P,2366607,1,0
P,7128077,1,0
P,7143223,2,0
P,9035601,2,0
P,8337503,4,0
P,7256054,2,0
P,7133036,10,0
P,4438911,3,0
P,7524051,1,0
P,7620281,1,0
P,4171902,1,0
P,4579587,6,0
P,9911903,1,0
P,7836562,3,0
P,7226918,3,0
P,4736070,1,0
P,0799540,1,0
P,6725030,2,0
P,7213975,2,0
P,7770727,1,0
P,5364559,1,0
P,3157690,1,0
P,0128298,2,0
P,3270676,1,0
P,7108577,1,0
P,7161191,2,0
P,1735372,6,0
P,1290469,1,0
P,1094663,1,0
P,1094721,1,0
P,4615704,1,0
P,7152564,2,0
P,0683696,11,0
