P,7937269,1,0
P,7119284,1,0
P,7119223,1,0
P,7119250,2,0
P,3891003,1,0
P,7468556,1,0
P,0610337,1,0
P,8821554,3,0
P,7119615,2,0
P,7333506,1,0
P,7333486,1,0
P,8399529,1,0
P,1433036,1,0
P,1956804,1,0
P,2536555,20,0
P,7133036,6,0
P,4617771,6,0
P,2376067,1,0
P,4171902,3,0
P,1829825,2,0
P,6985683,2,0
P,7143223,1,0
P,4240331,2,0
P,7161191,1,0
P,4072666,1,0
P,5129147,1,0
P,6822561,1,0
P,2053722,2,0
P,1901992,1,0
P,9035601,1,0
P,8337503,4,0
P,1161181,5,0
P,1735372,2,0
P,1592336,2,0
P,7199860,2,0
P,8768871,1,0
P,4615704,1,0
P,6472502,4,0
P,5204383,1,0
P,5833462,4,0
