P,5538186,1,0
P,5210646,1,0
P,5350725,7,0
P,5241070,1,0
P,7468531,1,0
P,7468556,1,0
P,0610337,1,0
P,7119284,1,0
P,7119250,1,0
P,5756038,1,0
P,5756040,1,0
P,1024421,3,0
P,1954734,1,0
P,7937269,1,0
P,7338945,1,0
P,7119615,1,0
P,7333486,1,0
P,7333504,1,0
P,7285455,1,0
P,7108577,1,0
P,3270676,1,0
P,2053722,4,0
P,5100474,4,0
P,3157690,1,0
P,8036867,1,0
P,4401758,1,0
P,4019139,1,0
P,5902234,1,0
P,2037125,1,0
P,8337503,6,0
P,4615704,1,0
P,2416691,3,0
P,1735372,4,0
P,4358370,12,0
P,6046902,1,0
P,4066781,1,0
P,9911903,1,0
P,4828802,1,0
P,1161181,10,0
P,4666238,8,0
P,2366607,1,0
P,7199860,2,0
P,7161191,2,0
P,8806275,1,0
P,7133036,10,0
P,1012327,1,0
P,1589290,15,0
P,7456025,1,0
P,0017354,5,0
