CUSTOMER NUMBER,DISTRIBUTOR,DEPARTMENT,DATE,PO NUMBER,PRODUCT NUMBER,CUST PROD #,DESCRIPTION,BRAND,PACK SIZE,CS PRICE,EA PRICE,CS,EA,EXTENDED PRICE,ORDER #,STOCK STATUS,EXCEPTIONS / AUTO-SUB,SHORTED
21602990,2195,0,2/23/2025,DOWNTOWN,1667864,,,,,,,2,0,,,
21602990,2195,0,2/23/2025,DOWNTOWN,2662419,,,,,,,2,0,,,
21602990,2195,0,2/23/2025,DOWNTOWN,1138748,,,,,,,1,0,,,
21602990,2195,0,2/23/2025,DOWNTOWN,5432430,,,,,,,1,0,,,
21602990,2195,0,2/23/2025,DOWNTOWN,7196012,,,,,,,3,0,,,
21602990,2195,0,2/23/2025,DOWNTOWN,5607194,,,,,,,1,0,,,
21602990,2195,0,2/23/2025,DOWNTOWN,75406,,,,,,,1,0,,,
