P,1161181,6,0
P,7119269,1,0
P,7119250,2,0
P,4006649,1,0
P,8399529,1,0
P,1954734,2,0
P,5811914,2,0
P,7775693,1,0
P,7351430,1,0
P,4579587,7,0
P,4943296,1,0
P,7524051,1,0
P,5833462,3,0
P,9035601,1,0
P,7226918,1,0
P,8768871,1,0
P,2023711,2,0
P,7135261,1,0
P,7770727,2,0
P,3617531,2,0
P,7133036,7,0
P,7166657,1,0
P,7213975,2,0
P,7101552,2,0
P,2393502,4,0
P,0017354,3,0
P,4617771,16,0
P,7456025,2,0
P,8367371,2,0
P,1735372,1,0
P,1008143,2,0
P,1420330,1,0
P,0683696,12,0
P,4966146,1,0
