CUSTOMER NUMBER,DISTRIBUTOR,DEPARTMENT,DATE,PO NUMBER,PRODUCT NUMBER,CUST PROD #,DESCRIPTION,BRAND,PACK SIZE,CS PRICE,EA PRICE,CS,EA,EXTENDED PRICE,ORDER #,STOCK STATUS,EXCEPTIONS / AUTO-SUB,SHORTED
11602976,2195,0,2/23/2025,Collegetown,8495343,,,,,,,2,0,,,
11602976,2195,0,2/23/2025,Collegetown,6426621,,,,,,,1,0,,,
11602976,2195,0,2/23/2025,Collegetown,2559979,,,,,,,2,0,,,
11602976,2195,0,2/23/2025,Collegetown,1438993,,,,,,,2,0,,,
11602976,2195,0,2/23/2025,Collegetown,2477933,,,,,,,5,0,,,
11602976,2195,0,2/23/2025,Collegetown,5614176,,,,,,,1,0,,,
11602976,2195,0,2/23/2025,Collegetown,7196012,,,,,,,1,0,,,
11602976,2195,0,2/23/2025,Collegetown,4254710,,,,,,,3,0,,,
11602976,2195,0,2/23/2025,Collegetown,3357597,,,,,,,2,0,,,
11602976,2195,0,2/23/2025,Collegetown,6631436,,,,,,,2,0,,,
11602976,2195,0,2/23/2025,Collegetown,1027038,,,,,,,1,0,,,
11602976,2195,0,2/23/2025,Collegetown,1667864,,,,,,,6,0,,,
11602976,2195,0,2/23/2025,Collegetown,5607194,,,,,,,1,0,,,
11602976,2195,0,2/23/2025,Collegetown,1084191,,,,,,,1,0,,,
