P,1161181,2,0
P,7119269,1,0
P,7119250,2,0
P,7119223,1,0
P,7073742,6,0
P,7468531,1,0
P,8399529,1,0
P,7468556,1,0
P,8821554,1,0
P,7715362,1,0
P,3157690,1,0
P,7108577,1,0
P,4579587,4,0
P,7524051,1,0
P,5818380,1,0
P,5833462,2,0
P,6520779,1,0
P,6889125,1,0
P,7256054,1,0
P,9035601,1,0
P,3413107,1,0
P,7133036,6,0
P,4240331,1,0
P,6986178,1,0
P,0017354,4,0
P,7456025,1,0
P,4617771,8,0
P,2376067,1,0
P,1094721,2,0
P,2004547,5,0
P,1735372,3,0
P,4966146,1,0
P,1723857,2,0
P,2416691,3,0
P,1420330,2,0
P,4615704,1,0
P,1796077,1,0
