P,4019139,2,0
P,4309365,1,0
P,5902234,1,0
P,7108577,1,0
P,0128298,1,0
P,7524051,2,0
P,5818380,2,0
P,4032991,1,0
P,5833462,4,0
P,4736070,1,0
P,1901992,1,0
P,9035601,2,0
P,7226918,1,0
P,8489148,15,0
P,8768871,1,0
P,9911903,1,0
P,4828802,1,0
P,7161191,2,0
P,7143223,3,0
P,3413107,2,0
P,1956804,1,0
P,4171902,2,0
P,8114621,2,0
P,2916427,2,0
P,1012327,1,0
P,4438911,3,0
P,3617531,1,0
P,4500522,1,0
P,7133036,8,0
P,5106402,2,0
P,4617771,24,0
P,2536555,12,0
P,7456025,1,0
P,2004547,8,0
P,2037125,1,0
P,1008143,3,0
P,1723857,2,0
P,6235501,6,0
P,0683696,14,0
