CUSTOMER NUMBER,DISTRIBUTOR,DEPARTMENT,DATE,PO NUMBER,PRODUCT NUMBER,CUST PROD #,DESCRIPTION,BRAND,PACK SIZE,CS PRICE,EA PRICE,CS,EA,EXTENDED PRICE,ORDER #,STOCK STATUS,EXCEPTIONS / AUTO-SUB,SHORTED
31602998,2195,0,2/23/2025,Easthill,7196012,,,,,,,1,0,,,
31602998,2195,0,2/23/2025,Easthill,6435380,,,,,,,1,0,,,
31602998,2195,0,2/23/2025,Easthill,5607194,,,,,,,1,0,,,
31602998,2195,0,2/23/2025,Easthill,1138748,,,,,,,2,0,,,
31602998,2195,0,2/23/2025,Easthill,1667864,,,,,,,2,0,,,
31602998,2195,0,2/23/2025,Easthill,8495343,,,,,,,1,0,,,
31602998,2195,0,2/23/2025,Easthill,6426621,,,,,,,2,0,,,
31602998,2195,0,2/23/2025,Easthill,7649528,,,,,,,1,0,,,
31602998,2195,0,2/23/2025,Easthill,3591790,,,,,,,1,0,,,
31602998,2195,0,2/23/2025,Easthill,3357597,,,,,,,1,0,,,
31602998,2195,0,2/23/2025,Easthill,6631436,,,,,,,1,0,,,
31602998,2195,0,2/23/2025,Easthill,6457558,,,,,,,1,0,,,
