CUSTOMER NUMBER,DISTRIBUTOR,DEPARTMENT,DATE,PO NUMBER,PRODUCT NUMBER,CUST PROD #,DESCRIPTION,BRAND,PACK SIZE,CS PRICE,EA PRICE,CS,EA,EXTENDED PRICE,ORDER #,STOCK STATUS,EXCEPTIONS / AUTO-SUB,SHORTED
1602994,2195,0,2/23/2025,Triphammer,1030194,,,,,,,3,0,,,
1602994,2195,0,2/23/2025,Triphammer,7649528,,,,,,,1,0,,,
1602994,2195,0,2/23/2025,Triphammer,8696528,,,,,,,2,0,,,
1602994,2195,0,2/23/2025,Triphammer,8910127,,,,,,,1,0,,,
1602994,2195,0,2/23/2025,Triphammer,1438993,,,,,,,1,0,,,
1602994,2195,0,2/23/2025,Triphammer,2559979,,,,,,,1,0,,,
1602994,2195,0,2/23/2025,Triphammer,6426621,,,,,,,4,0,,,
1602994,2195,0,2/23/2025,Triphammer,8495343,,,,,,,3,0,,,
1602994,2195,0,2/23/2025,Triphammer,3591790,,,,,,,2,0,,,
1602994,2195,0,2/23/2025,Triphammer,9128745,,,,,,,2,0,,,
1602994,2195,0,2/23/2025,Triphammer,1138748,,,,,,,1,0,,,
1602994,2195,0,2/23/2025,Triphammer,1084187,,,,,,,1,0,,,
1602994,2195,0,2/23/2025,Triphammer,3357597,,,,,,,1,0,,,
1602994,2195,0,2/23/2025,Triphammer,8457368,,,,,,,3,0,,,
1602994,2195,0,2/23/2025,Triphammer,1026184,,,,,,,2,0,,,
1602994,2195,0,2/23/2025,Triphammer,1365278,,,,,,,2,0,,,
1602994,2195,0,2/23/2025,Triphammer,1027629,,,,,,,12,0,,,
1602994,2195,0,2/23/2025,Triphammer,1035842,,,,,,,1,0,,,
1602994,2195,0,2/23/2025,Triphammer,7722184,,,,,,,1,0,,,
1602994,2195,0,2/23/2025,Triphammer,1028165,,,,,,,2,0,,,
1602994,2195,0,2/23/2025,Triphammer,3321726,,,,,,,2,0,,,
1602994,2195,0,2/23/2025,Triphammer,3275539,,,,,,,3,0,,,
1602994,2195,0,2/23/2025,Triphammer,1028188,,,,,,,2,0,,,
1602994,2195,0,2/23/2025,Triphammer,8255796,,,,,,,4,0,,,
1602994,2195,0,2/23/2025,Triphammer,6364494,,,,,,,1,0,,,
1602994,2195,0,2/23/2025,Triphammer,2477933,,,,,,,20,0,,,
1602994,2195,0,2/23/2025,Triphammer,9546982,,,,,,,4,0,,,
1602994,2195,0,2/23/2025,Triphammer,7489339,,,,,,,1,0,,,
1602994,2195,0,2/23/2025,Triphammer,4056479,,,,,,,1,0,,,
1602994,2195,0,2/23/2025,Triphammer,4295663,,,,,,,2,0,,,
1602994,2195,0,2/23/2025,Triphammer,6136985,,,,,,,1,0,,,
1602994,2195,0,2/23/2025,Triphammer,89213,,,,,,,2,0,,,
