P,0543585,1,0
P,0954093,1,0
P,0633186,1,0
P,2240376,2,0
P,1161181,4,0
P,7119284,1,0
P,7119269,2,0
P,7119250,2,0
P,7119223,2,0
P,5756038,1,0
P,5756060,1,0
P,7715362,1,0
P,4136768,1,0
P,3891003,1,0
P,9906052,3,0
P,4072666,1,0
P,4096954,1,0
P,5855739,1,0
P,5818380,1,0
P,7613284,1,0
P,5833462,3,0
P,4579587,2,0
P,1901992,1,0
P,6889125,1,0
P,6517270,1,0
P,9035601,2,0
P,7226918,2,0
P,8489148,8,0
P,8337503,8,0
P,7143223,1,0
P,4438911,3,0
P,7133036,10,0
P,0017354,5,0
P,7456025,1,0
P,4617771,12,0
P,5100474,1,0
P,6985683,2,0
P,4942744,1,0
P,2366607,1,0
P,7917707,3,0
P,7152564,2,0
P,2004547,6,0
P,0683696,12,0
P,1735372,3,0
P,7716913,1,0
