P,7937269,1,0
P,7119615,1,0
P,7119284,1,0
P,7119250,2,0
P,3438393,1,0
P,8821554,2,0
P,2072536,1,0
P,1954734,3,0
P,6742647,2,0
P,4617771,15,0
P,1589290,15,0
P,7143223,1,0
P,2536555,30,0
P,6725030,1,0
P,7166892,1,0
P,0566824,1,0
P,4754046,1,0
P,7256054,3,0
P,7133036,25,0
P,7917707,1,0
P,4438911,2,0
P,2393023,1,0
P,7620281,1,0
P,4579587,8,0
P,4943296,1,0
P,3029739,1,0
P,7213975,4,0
P,7101552,4,0
P,6985683,2,0
P,7770727,4,0
P,3617531,2,0
P,8489148,10,0
P,6986178,1,0
P,4240331,1,0
P,8806275,1,0
P,8367371,3,0
P,1735372,2,0
P,2004547,6,0
P,2037125,1,0
P,1723857,3,0
P,1094663,2,0
P,1094721,1,0
P,7152564,2,0
P,0683696,12,0
