P,1161181,3,0
P,7119284,1,0
P,7119269,1,0
P,7119250,2,0
P,7119223,1,0
P,7715362,1,0
P,4136768,1,0
P,3438393,1,0
P,6596787,2,0
P,8821554,1,0
P,2072536,1,0
P,6742647,1,0
P,5818380,1,0
P,4072666,1,0
P,7351430,1,0
P,4579587,9,0
P,9035601,1,0
P,7226918,1,0
P,8489148,10,0
P,4828802,1,0
P,6725030,3,0
P,0566824,1,0
P,7161191,1,0
P,7143223,1,0
P,1700281,1,0
P,3335504,1,0
P,4171902,2,0
P,4438911,3,0
P,7133036,8,0
P,0017354,8,0
P,4617771,12,0
P,7770727,2,0
P,1735372,6,0
P,2004547,3,0
P,1008143,2,0
P,1723857,1,0
P,2416691,4,0
P,6235501,6,0
P,0683696,12,0
P,6017263,1,0
