
P,1161181,3,0
P,7119615,2,0
P,7119284,1,0
P,7119269,2,0
P,7119250,2,0
P,7119223,2,0
P,1934027,3,0
P,3891003,1,0
P,7468531,1,0
P,8399529,1,0
P,7468507,1,0
P,3438393,2,0
P,1954734,1,0
P,6596787,1,0
P,7917707,1,0
P,3157690,1,0
P,4096954,1,0
P,7524051,1,0
P,5818380,2,0
P,5833462,4,0
P,2366607,1,0
P,7226918,2,0
P,8489148,6,0
P,8768871,1,0
P,7143223,2,0
P,3413107,2,0
P,4171902,1,0
P,3617531,2,0
P,4438911,3,0
P,7133036,8,0
P,6986178,4,0
P,6985683,4,0
P,7213975,1,0
P,7101552,1,0
P,0017354,2,0
P,4617771,10,0
P,4828802,1,0
P,1735372,4,0
P,1821537,1,0
P,2004547,4,0
P,1008143,2,0
P,1723857,2,0
P,1094721,1,0
P,0683696,14,0
