P,7917707,2,0
P,5686266,1,0
P,5364599,1,0
P,7351430,1,0
P,0128298,1,0
P,5818380,1,0
P,5833462,3,0
P,7226918,4,0
P,8489148,10,0
P,9911903,1,0
P,4828802,1,0
P,6725030,5,0
P,7161191,2,0
P,7143223,3,0
P,3413107,3,0
P,1956804,1,0
P,8114621,2,0
P,2916427,1,0
P,7770727,1,0
P,4438911,2,0
P,2352136,1,0
P,7133036,12,0
P,8806275,1,0
P,7213975,1,0
P,7101552,2,0
P,2393502,4,0
P,0017354,5,0
P,7456025,2,0
P,4617771,16,0
P,1735372,3,0
P,1821537,1,0
P,2004547,6,0
P,1723857,2,0
P,0683696,10,0
P,2037125,1,0
P,6297394,2,0
