P,1161181,2,0
P,7119615,1,0
P,7119269,1,0
P,7119250,2,0
P,7468531,2,0
P,8399529,1,0
P,7468556,1,0
P,8821554,2,0
P,2072536,1,0
P,7917707,1,0
P,4579587,10,0
P,3270676,1,0
P,4943296,1,0
P,7613284,2,0
P,7172870,1,0
P,5833462,2,0
P,4736070,1,0
P,7620281,1,0
P,2366607,1,0
P,9035601,1,0
P,7226918,1,0
P,8489148,8,0
P,8337503,8,0
P,4828802,1,0
P,0566824,1,0
P,7161191,2,0
P,7143223,1,0
P,3335504,1,0
P,3413107,2,0
P,1956804,1,0
P,2916427,2,0
P,7770727,3,0
P,1012327,1,0
P,3617531,2,0
P,4438911,2,0
P,7133036,6,0
P,0017354,6,0
P,4617771,20,0
P,1735372,3,0
P,1008143,3,0
P,1723857,2,0
P,6235501,4,0
P,0683696,10,0
