P,1161181,1,0
P,7119223,1,0
P,7468531,1,0
P,7468556,1,0
P,3438393,1,0
P,8821554,1,0
P,1954734,1,0
P,5042650,1,0
P,7351430,1,0
P,4579587,5,0
P,7011663,1,0
P,7524051,1,0
P,7613284,2,0
P,5833462,1,0
P,9035601,1,0
P,7226918,1,0
P,8489148,6,0
P,8768871,1,0
P,8337503,8,0
P,6725030,3,0
P,7161191,1,0
P,7143223,1,0
P,3413107,2,0
P,4171902,1,0
P,2916427,2,0
P,7770727,1,0
P,4438911,2,0
P,7133036,6,0
P,2393502,4,0
P,0017354,4,0
P,2536555,20,0
P,4617771,24,0
P,1796077,1,0
P,1735372,6,0
P,2004547,6,0
P,1723857,2,0
P,2416691,2,0
P,0683696,12,0
