P,6297394,2,0
P,7917707,3,0
P,5097746,1,0
P,4005948,1,0
P,4072666,1,0
P,7108577,1,0
P,4579587,12,0
P,0128298,1,0
P,7524051,1,0
P,7613284,3,0
P,5833462,4,0
P,2366607,1,0
P,9035601,1,0
P,7226918,2,0
P,8489148,6,0
P,9911903,1,0
P,4828802,1,0
P,6725030,4,0
P,7161191,2,0
P,7143223,2,0
P,3335504,1,0
P,4171902,1,0
P,8114621,1,0
P,2916427,2,0
P,3617531,1,0
P,4438911,2,0
P,7133036,10,0
P,7213975,2,0
P,7101552,3,0
P,0017354,4,0
P,7456025,2,0
P,4617771,15,0
P,2536555,30,0
P,1589290,10,0
P,7716913,2,0
P,1735372,3,0
P,2037125,1,0
P,2252039,1,0
P,2416691,6,0
P,1094721,2,0
P,0683696,10,0
