Item Code,Quantity
0770958,1
0233338,1
206050-7,1
236946-0,1
236948-6,1
202152-5,1
0193284,1
0901439,1
202153-3,1
0554865,1
056081-3,1
0997361,1
0996884,1
1526995,1
078727-5,1
213594-5,1
1858588,1
1858596,1
213820-4,1
236607-8,1
052352-2,1
058486-2,1
0831586,1
0584847,1
213596-0,1
