P,8357873,1,0
P,5833462,2,0
P,3157690,1,0
P,4579587,6,0
P,7524051,1,0
P,5818380,2,0
P,1956804,1,0
P,2393023,1,0
P,4438911,1,0
P,0017354,4,0
P,8806275,1,0
P,2376067,2,0
P,7143223,1,0
P,7161191,2,0
P,7256054,1,0
P,7975374,2,0
P,1008143,2,0
P,1094721,1,0
P,7413057,2,0
P,6235501,3,0
P,3342965,2,0
P,1161181,3,0
P,7119269,2,0
P,7119250,2,0
P,7119223,2,0
P,7073742,10,0
P,7715362,1,0
P,7468531,1,0
P,8399529,1,0
P,7468507,1,0
P,1433036,1,0
P,3438393,2,0
P,2072536,1,0
P,1954734,3,0
P,0670218,1,0
P,6985683,8,0
