Item Code,Quantity
2273316,1
2273266,1
153498-1,1
153503-8,1
223791-5,3
223893-9,2
1109826,2
289446-7,1
289447-5,1
289448-3,2
289449-1,1
280264-3,1
280251-0,1
280261-9,1
2802668,1
173964-8,2
0778936,2
