CUSTOMER NUMBER,DISTRIBUTOR,DEPARTMENT,DATE,PO NUMBER,PRODUCT NUMBER,CUST PROD #,DESCRIPTION,BRAND,PACK SIZE,CS PRICE,EA PRICE,CS,EA,EXTENDED PRICE,ORDER #,STOCK STATUS,EXCEPTIONS / AUTO-SUB,SHORTED
11602976,2195,0,2025-09-19,Collegetown,1027629,,,,,,,7,0,,,,
11602976,2195,0,2025-09-19,Collegetown,7196012,,,,,,,2,0,,,,
11602976,2195,0,2025-09-19,Collegetown,8696528,,,,,,,1,0,,,,
11602976,2195,0,2025-09-19,Collegetown,8600421,,,,,,,1,0,,,,
11602976,2195,0,2025-09-19,Collegetown,1438993,,,,,,,1,0,,,,
11602976,2195,0,2025-09-19,Collegetown,2559979,,,,,,,3,0,,,,
11602976,2195,0,2025-09-19,Collegetown,6426621,,,,,,,2,0,,,,
11602976,2195,0,2025-09-19,Collegetown,1030194,,,,,,,1,0,,,,
11602976,2195,0,2025-09-19,Collegetown,4254710,,,,,,,3,0,,,,
11602976,2195,0,2025-09-19,Collegetown,2825368,,,,,,,5,0,,,,
11602976,2195,0,2025-09-19,Collegetown,3357597,,,,,,,4,0,,,,
11602976,2195,0,2025-09-19,Collegetown,1027038,,,,,,,1,0,,,,
11602976,2195,0,2025-09-19,Collegetown,9128745,,,,,,,1,0,,,,
11602976,2195,0,2025-09-19,Collegetown,2945517,,,,,,,1,0,,,,
11602976,2195,0,2025-09-19,Collegetown,1138748,,,,,,,2,0,,,,
11602976,2195,0,2025-09-19,Collegetown,1667864,,,,,,,8,0,,,,
