CUSTOMER NUMBER,DISTRIBUTOR,DEPARTMENT,DATE,PO NUMBER,PRODUCT NUMBER,CUST PROD #,DESCRIPTION,BRAND,PACK SIZE,CS PRICE,EA PRICE,CS,EA,EXTENDED PRICE,ORDER #,STOCK STATUS,EXCEPTIONS / AUTO-SUB,SHORTED
31602998,2195,0,2025-10-04,Easthill,7196012,,,,,,,2,0,,,,
31602998,2195,0,2025-10-04,Easthill,7649528,,,,,,,1,0,,,,
31602998,2195,0,2025-10-04,Easthill,8696528,,,,,,,1,0,,,,
31602998,2195,0,2025-10-04,Easthill,8600421,,,,,,,1,0,,,,
31602998,2195,0,2025-10-04,Easthill,8910127,,,,,,,2,0,,,,
31602998,2195,0,2025-10-04,Easthill,1438993,,,,,,,1,0,,,,
31602998,2195,0,2025-10-04,Easthill,2559979,,,,,,,1,0,,,,
31602998,2195,0,2025-10-04,Easthill,6426621,,,,,,,2,0,,,,
31602998,2195,0,2025-10-04,Easthill,8495343,,,,,,,1,0,,,,
31602998,2195,0,2025-10-04,Easthill,1667864,,,,,,,4,0,,,,
31602998,2195,0,2025-10-04,Easthill,4688660,,,,,,,1,0,,,,
31602998,2195,0,2025-10-04,Easthill,5607194,,,,,,,1,0,,,,
31602998,2195,0,2025-10-04,Easthill,6435380,,,,,,,1,0,,,,
31602998,2195,0,2025-10-04,Easthill,1138748,,,,,,,1,0,,,,
31602998,2195,0,2025-10-04,Easthill,9128745,,,,,,,1,0,,,,
31602998,2195,0,2025-10-04,Easthill,1084187,,,,,,,1,0,,,,
31602998,2195,0,2025-10-04,Easthill,1084191,,,,,,,1,0,,,,
31602998,2195,0,2025-10-04,Easthill,7698844,,,,,,,1,0,,,,
31602998,2195,0,2025-10-04,Easthill,3357597,,,,,,,2,0,,,,
