CUSTOMER NUMBER,DISTRIBUTOR,DEPARTMENT,DATE,PO NUMBER,PRODUCT NUMBER,CUST PROD #,DESCRIPTION,BRAND,PACK SIZE,CS PRICE,EA PRICE,CS,EA,EXTENDED PRICE,ORDER #,STOCK STATUS,EXCEPTIONS / AUTO-SUB,SHORTED
31602998,2195,0,2025-07-24,Easthill,7196012,,,,,,,1,0,,,,
31602998,2195,0,2025-07-24,Easthill,2559979,,,,,,,1,0,,,,
31602998,2195,0,2025-07-24,Easthill,6426621,,,,,,,2,0,,,,
31602998,2195,0,2025-07-24,Easthill,8495343,,,,,,,1,0,,,,
31602998,2195,0,2025-07-24,Easthill,1667864,,,,,,,3,0,,,,
31602998,2195,0,2025-07-24,Easthill,4688660,,,,,,,1,0,,,,
31602998,2195,0,2025-07-24,Easthill,1138748,,,,,,,1,0,,,,
31602998,2195,0,2025-07-24,Easthill,1084184,,,,,,,1,0,,,,
31602998,2195,0,2025-07-24,Easthill,1084186,,,,,,,1,0,,,,
31602998,2195,0,2025-07-24,Easthill,1084187,,,,,,,1,0,,,,
31602998,2195,0,2025-07-24,Easthill,1084191,,,,,,,1,0,,,,
31602998,2195,0,2025-07-24,Easthill,6457558,,,,,,,1,0,,,,
31602998,2195,0,2025-07-24,Easthill,1132603,,,,,,,1,0,,,,
31602998,2195,0,2025-07-24,Easthill,1438993,,,,,,,1,0,,,,
31602998,2195,0,2025-07-24,Easthill,8910127,,,,,,,1,0,,,,
31602998,2195,0,2025-07-24,Easthill,7649528,,,,,,,1,0,,,,
31602998,2195,0,2025-07-24,Easthill,3357597,,,,,,,2,0,,,,
31602998,2195,0,2025-07-24,Easthill,6631436,,,,,,,1,0,,,,
