CUSTOMER NUMBER,DISTRIBUTOR,DEPARTMENT,DATE,PO NUMBER,PRODUCT NUMBER,CUST PROD #,DESCRIPTION,BRAND,PACK SIZE,CS PRICE,EA PRICE,CS,EA,EXTENDED PRICE,ORDER #,STOCK STATUS,EXCEPTIONS / AUTO-SUB,SHORTED
31602998,2195,0,2025-08-01,Easthill,9128745,,,,,,,1,0,,,,
31602998,2195,0,2025-08-01,Easthill,1979665,,,,,,,1,0,,,,
31602998,2195,0,2025-08-01,Easthill,8495343,,,,,,,1,0,,,,
31602998,2195,0,2025-08-01,Easthill,6426621,,,,,,,2,0,,,,
31602998,2195,0,2025-08-01,Easthill,1438993,,,,,,,1,0,,,,
31602998,2195,0,2025-08-01,Easthill,8600421,,,,,,,2,0,,,,
31602998,2195,0,2025-08-01,Easthill,8696528,,,,,,,1,0,,,,
31602998,2195,0,2025-08-01,Easthill,7649528,,,,,,,1,0,,,,
31602998,2195,0,2025-08-01,Easthill,1138748,,,,,,,1,0,,,,
31602998,2195,0,2025-08-01,Easthill,1667864,,,,,,,4,0,,,,
31602998,2195,0,2025-08-01,Easthill,4858587,,,,,,,1,0,,,,
31602998,2195,0,2025-08-01,Easthill,6435380,,,,,,,1,0,,,,
31602998,2195,0,2025-08-01,Easthill,4688660,,,,,,,1,0,,,,
31602998,2195,0,2025-08-01,Easthill,5614176,,,,,,,1,0,,,,
31602998,2195,0,2025-08-01,Easthill,7196012,,,,,,,2,0,,,,
31602998,2195,0,2025-08-01,Easthill,3357597,,,,,,,1,0,,,,
31602998,2195,0,2025-08-01,Easthill,6457558,,,,,,,1,0,,,,
