CUSTOMER NUMBER,DISTRIBUTOR,DEPARTMENT,DATE,PO NUMBER,PRODUCT NUMBER,CUST PROD #,DESCRIPTION,BRAND,PACK SIZE,CS PRICE,EA PRICE,CS,EA,EXTENDED PRICE,ORDER #,STOCK STATUS,EXCEPTIONS / AUTO-SUB,SHORTED
91602987,2195,0,2025-09-14,Bakery,1263755,,,,,,,50,0,,,,
91602987,2195,0,2025-09-14,Bakery,6435380,,,,,,,1,0,,,,
91602987,2195,0,2025-09-14,Bakery,9610204,,,,,,,1,0,,,,
91602987,2195,0,2025-09-14,Bakery,1026184,,,,,,,2,0,,,,
91602987,2195,0,2025-09-14,Bakery,8696528,,,,,,,1,0,,,,
91602987,2195,0,2025-09-14,Bakery,8910127,,,,,,,1,0,,,,
91602987,2195,0,2025-09-14,Bakery,7649528,,,,,,,1,0,,,,
91602987,2195,0,2025-09-14,Bakery,2559979,,,,,,,1,0,,,,
91602987,2195,0,2025-09-14,Bakery,8495343,,,,,,,1,0,,,,
91602987,2195,0,2025-09-14,Bakery,1438993,,,,,,,1,0,,,,
91602987,2195,0,2025-09-14,Bakery,8600421,,,,,,,1,0,,,,
91602987,2195,0,2025-09-14,Bakery,6426621,,,,,,,1,0,,,,
91602987,2195,0,2025-09-14,Bakery,7196012,,,,,,,2,0,,,,
91602987,2195,0,2025-09-14,Bakery,5614176,,,,,,,1,0,,,,
91602987,2195,0,2025-09-14,Bakery,2096568,,,,,,,1,0,,,,
91602987,2195,0,2025-09-14,Bakery,8630964,,,,,,,2,0,,,,
91602987,2195,0,2025-09-14,Bakery,8630881,,,,,,,10,0,,,,
91602987,2195,0,2025-09-14,Bakery,8630956,,,,,,,2,0,,,,
91602987,2195,0,2025-09-14,Bakery,1030194,,,,,,,1,0,,,,
91602987,2195,0,2025-09-14,Bakery,1027629,,,,,,,3,0,,,,
91602987,2195,0,2025-09-14,Bakery,8010498,,,,,,,1,0,,,,
91602987,2195,0,2025-09-14,Bakery,4536546,,,,,,,1,0,,,,
