CUSTOMER NUMBER,DISTRIBUTOR,DEPARTMENT,DATE,PO NUMBER,PRODUCT NUMBER,CUST PROD #,DESCRIPTION,BRAND,PACK SIZE,CS PRICE,EA PRICE,CS,EA,EXTENDED PRICE,ORDER #,STOCK STATUS,EXCEPTIONS / AUTO-SUB,SHORTED
91602987,2195,0,2025-09-24,Bakery,1138748,,,,,,,2,0,,,,
91602987,2195,0,2025-09-24,Bakery,4688660,,,,,,,1,0,,,,
91602987,2195,0,2025-09-24,Bakery,8457368,,,,,,,1,0,,,,
91602987,2195,0,2025-09-24,Bakery,4390985,,,,,,,1,0,,,,
91602987,2195,0,2025-09-24,Bakery,3737152,,,,,,,1,0,,,,
91602987,2195,0,2025-09-24,Bakery,8696528,,,,,,,1,0,,,,
91602987,2195,0,2025-09-24,Bakery,7649528,,,,,,,2,0,,,,
91602987,2195,0,2025-09-24,Bakery,2559979,,,,,,,3,0,,,,
91602987,2195,0,2025-09-24,Bakery,8495343,,,,,,,1,0,,,,
91602987,2195,0,2025-09-24,Bakery,1438993,,,,,,,1,0,,,,
91602987,2195,0,2025-09-24,Bakery,8600421,,,,,,,1,0,,,,
91602987,2195,0,2025-09-24,Bakery,6426621,,,,,,,4,0,,,,
91602987,2195,0,2025-09-24,Bakery,7529232,,,,,,,1,0,,,,
91602987,2195,0,2025-09-24,Bakery,6631436,,,,,,,1,0,,,,
91602987,2195,0,2025-09-24,Bakery,2096568,,,,,,,1,0,,,,
91602987,2195,0,2025-09-24,Bakery,8630964,,,,,,,3,0,,,,
91602987,2195,0,2025-09-24,Bakery,8630881,,,,,,,6,0,,,,
91602987,2195,0,2025-09-24,Bakery,8630956,,,,,,,4,0,,,,
91602987,2195,0,2025-09-24,Bakery,1027629,,,,,,,3,0,,,,
91602987,2195,0,2025-09-24,Bakery,1132582,,,,,,,1,0,,,,
91602987,2195,0,2025-09-24,Bakery,8830949,,,,,,,1,0,,,,
91602987,2195,0,2025-09-24,Bakery,5353834,,,,,,,3,0,,,,
91602987,2195,0,2025-09-24,Bakery,6425219,,,,,,,5,0,,,,
91602987,2195,0,2025-09-24,Bakery,0514588,,,,,,,2,0,,,,
91602987,2195,0,2025-09-24,Bakery,4536546,,,,,,,4,0,,,,
91602987,2195,0,2025-09-24,Bakery,7301781,,,,,,,2,0,,,,
91602987,2195,0,2025-09-24,Bakery,7536543,,,,,,,5,0,,,,
91602987,2195,0,2025-09-24,Bakery,6536544,,,,,,,2,0,,,,
