CUSTOMER NUMBER,DISTRIBUTOR,DEPARTMENT,DATE,PO NUMBER,PRODUCT NUMBER,CUST PROD #,DESCRIPTION,BRAND,PACK SIZE,CS PRICE,EA PRICE,CS,EA,EXTENDED PRICE,ORDER #,STOCK STATUS,EXCEPTIONS / AUTO-SUB,SHORTED
11602976,2195,0,2025-10-15,Collegetown,2377760,,,,,,,2,0,,,,
11602976,2195,0,2025-10-15,Collegetown,0490508,,,,,,,6,0,,,,
11602976,2195,0,2025-10-15,Collegetown,7196012,,,,,,,2,0,,,,
