CUSTOMER NUMBER,DISTRIBUTOR,DEPARTMENT,DATE,PO NUMBER,PRODUCT NUMBER,CUST PROD #,DESCRIPTION,BRAND,PACK SIZE,CS PRICE,EA PRICE,CS,EA,EXTENDED PRICE,ORDER #,STOCK STATUS,EXCEPTIONS / AUTO-SUB,SHORTED
31602998,2195,0,2025-09-25,Easthill,7196012,,,,,,,2,0,,,,
31602998,2195,0,2025-09-25,Easthill,7649528,,,,,,,1,0,,,,
31602998,2195,0,2025-09-25,Easthill,8696528,,,,,,,1,0,,,,
31602998,2195,0,2025-09-25,Easthill,2559979,,,,,,,1,0,,,,
31602998,2195,0,2025-09-25,Easthill,1138748,,,,,,,2,0,,,,
31602998,2195,0,2025-09-25,Easthill,6457558,,,,,,,1,0,,,,
31602998,2195,0,2025-09-25,Easthill,6631436,,,,,,,1,0,,,,
31602998,2195,0,2025-09-25,Easthill,1027038,,,,,,,1,0,,,,
31602998,2195,0,2025-09-25,Easthill,0766931,,,,,,,1,0,,,,
