CUSTOMER NUMBER,DISTRIBUTOR,DEPARTMENT,DATE,PO NUMBER,PRODUCT NUMBER,CUST PROD #,DESCRIPTION,BRAND,PACK SIZE,CS PRICE,EA PRICE,CS,EA,EXTENDED PRICE,ORDER #,STOCK STATUS,EXCEPTIONS / AUTO-SUB,SHORTED
1602994,2195,0,2025-09-12,Triphammer,8696528,,,,,,,1,0,,,,
1602994,2195,0,2025-09-12,Triphammer,8910127,,,,,,,1,0,,,,
1602994,2195,0,2025-09-12,Triphammer,1438993,,,,,,,1,0,,,,
1602994,2195,0,2025-09-12,Triphammer,2559979,,,,,,,1,0,,,,
1602994,2195,0,2025-09-12,Triphammer,6426621,,,,,,,2,0,,,,
1602994,2195,0,2025-09-12,Triphammer,8495343,,,,,,,2,0,,,,
1602994,2195,0,2025-09-12,Triphammer,1667864,,,,,,,6,0,,,,
1602994,2195,0,2025-09-12,Triphammer,4688660,,,,,,,1,0,,,,
1602994,2195,0,2025-09-12,Triphammer,5607194,,,,,,,1,0,,,,
1602994,2195,0,2025-09-12,Triphammer,6435380,,,,,,,1,0,,,,
1602994,2195,0,2025-09-12,Triphammer,1084184,,,,,,,1,0,,,,
1602994,2195,0,2025-09-12,Triphammer,1084186,,,,,,,1,0,,,,
1602994,2195,0,2025-09-12,Triphammer,1084187,,,,,,,1,0,,,,
1602994,2195,0,2025-09-12,Triphammer,1084191,,,,,,,1,0,,,,
1602994,2195,0,2025-09-12,Triphammer,7196012,,,,,,,3,0,,,,
1602994,2195,0,2025-09-12,Triphammer,5614176,,,,,,,2,0,,,,
1602994,2195,0,2025-09-12,Triphammer,7520950,,,,,,,1,0,,,,
1602994,2195,0,2025-09-12,Triphammer,8457368,,,,,,,1,0,,,,
1602994,2195,0,2025-09-12,Triphammer,1374792,,,,,,,1,0,,,,
1602994,2195,0,2025-09-12,Triphammer,8255796,,,,,,,4,0,,,,
1602994,2195,0,2025-09-12,Triphammer,1030192,,,,,,,1,0,,,,
1602994,2195,0,2025-09-12,Triphammer,1132582,,,,,,,1,0,,,,
1602994,2195,0,2025-09-12,Triphammer,7722184,,,,,,,1,0,,,,
1602994,2195,0,2025-09-12,Triphammer,1027629,,,,,,,16,0,,,,
1602994,2195,0,2025-09-12,Triphammer,2212975,,,,,,,5,0,,,,
1602994,2195,0,2025-09-12,Triphammer,1365278,,,,,,,1,0,,,,
1602994,2195,0,2025-09-12,Triphammer,3275539,,,,,,,4,0,,,,
1602994,2195,0,2025-09-12,Triphammer,1028188,,,,,,,2,0,,,,
1602994,2195,0,2025-09-12,Triphammer,6318732,,,,,,,1,0,,,,
1602994,2195,0,2025-09-12,Triphammer,2825368,,,,,,,3,0,,,,
1602994,2195,0,2025-09-12,Triphammer,9546982,,,,,,,6,0,,,,
1602994,2195,0,2025-09-12,Triphammer,7489339,,,,,,,1,0,,,,
1602994,2195,0,2025-09-12,Triphammer,6264014,,,,,,,3,0,,,,
1602994,2195,0,2025-09-12,Triphammer,1030194,,,,,,,1,0,,,,
