CUSTOMER NUMBER,DISTRIBUTOR,DEPARTMENT,DATE,PO NUMBER,PRODUCT NUMBER,CUST PROD #,DESCRIPTION,BRAND,PACK SIZE,CS PRICE,EA PRICE,CS,EA,EXTENDED PRICE,ORDER #,STOCK STATUS,EXCEPTIONS / AUTO-SUB,SHORTED
21602990,2195,0,2025-09-19,Downtown,1030194,,,,,,,1,0,,,,
21602990,2195,0,2025-09-19,Downtown,8495343,,,,,,,1,0,,,,
21602990,2195,0,2025-09-19,Downtown,4688660,,,,,,,1,0,,,,
21602990,2195,0,2025-09-19,Downtown,4858587,,,,,,,1,0,,,,
21602990,2195,0,2025-09-19,Downtown,1138748,,,,,,,1,0,,,,
21602990,2195,0,2025-09-19,Downtown,9128745,,,,,,,1,0,,,,
