CUSTOMER NUMBER,DISTRIBUTOR,DEPARTMENT,DATE,PO NUMBER,PRODUCT NUMBER,CUST PROD #,DESCRIPTION,BRAND,PACK SIZE,CS PRICE,EA PRICE,CS,EA,EXTENDED PRICE,ORDER #,STOCK STATUS,EXCEPTIONS / AUTO-SUB,SHORTED
21602990,2195,0,2025-07-25,Downtown,1667864,,,,,,,3,0,,,,
21602990,2195,0,2025-07-25,Downtown,1138748,,,,,,,2,0,,,,
21602990,2195,0,2025-07-25,Downtown,7698844,,,,,,,1,0,,,,
21602990,2195,0,2025-07-25,Downtown,7196012,,,,,,,1,0,,,,
21602990,2195,0,2025-07-25,Downtown,5614176,,,,,,,1,0,,,,
21602990,2195,0,2025-07-25,Downtown,8495343,,,,,,,1,0,,,,
21602990,2195,0,2025-07-25,Downtown,6426621,,,,,,,1,0,,,,
21602990,2195,0,2025-07-25,Downtown,2559979,,,,,,,1,0,,,,
21602990,2195,0,2025-07-25,Downtown,1438993,,,,,,,1,0,,,,
21602990,2195,0,2025-07-25,Downtown,8600421,,,,,,,1,0,,,,
21602990,2195,0,2025-07-25,Downtown,8696528,,,,,,,1,0,,,,
21602990,2195,0,2025-07-25,Downtown,9128745,,,,,,,1,0,,,,
