CUSTOMER NUMBER,DISTRIBUTOR,DEPARTMENT,DATE,PO NUMBER,PRODUCT NUMBER,CUST PROD #,DESCRIPTION,BRAND,PACK SIZE,CS PRICE,EA PRICE,CS,EA,EXTENDED PRICE,ORDER #,STOCK STATUS,EXCEPTIONS / AUTO-SUB,SHORTED
11602976,2195,0,20260626,Collegetown,1028519,,,,,,,5,0,,,,
11602976,2195,0,20260626,Collegetown,7196012,,,,,,,1,0,,,,
11602976,2195,0,20260626,Collegetown,2477933,,,,,,,7,0,,,,
11602976,2195,0,20260626,Collegetown,8696528,,,,,,,1,0,,,,
11602976,2195,0,20260626,Collegetown,8600421,,,,,,,1,0,,,,
11602976,2195,0,20260626,Collegetown,7863400,,,,,,,1,0,,,,
11602976,2195,0,20260626,Collegetown,1027038,,,,,,,1,0,,,,
11602976,2195,0,20260626,Collegetown,2945517,,,,,,,1,0,,,,
11602976,2195,0,20260626,Collegetown,5488748,,,,,,,6,0,,,,
11602976,2195,0,20260626,Collegetown,1084186,,,,,,,1,0,,,,
