CUSTOMER NUMBER,DISTRIBUTOR,DEPARTMENT,DATE,PO NUMBER,PRODUCT NUMBER,CUST PROD #,DESCRIPTION,BRAND,PACK SIZE,CS PRICE,EA PRICE,CS,EA,EXTENDED PRICE,ORDER #,STOCK STATUS,EXCEPTIONS / AUTO-SUB,SHORTED
1602994,2195,0,20260319,Triphammer,1089599,,,,,,,4,0,,,,
1602994,2195,0,20260319,Triphammer,1659526,,,,,,,7,0,,,,
1602994,2195,0,20260319,Triphammer,7649528,,,,,,,1,0,,,,
1602994,2195,0,20260319,Triphammer,8600421,,,,,,,2,0,,,,
1602994,2195,0,20260319,Triphammer,8910127,,,,,,,1,0,,,,
1602994,2195,0,20260319,Triphammer,1438993,,,,,,,1,0,,,,
1602994,2195,0,20260319,Triphammer,2559979,,,,,,,2,0,,,,
1602994,2195,0,20260319,Triphammer,6426621,,,,,,,3,0,,,,
1602994,2195,0,20260319,Triphammer,8495343,,,,,,,2,0,,,,
1602994,2195,0,20260319,Triphammer,1138748,,,,,,,1,0,,,,
1602994,2195,0,20260319,Triphammer,7196012,,,,,,,4,0,,,,
1602994,2195,0,20260319,Triphammer,1345057,,,,,,,1,0,,,,
1602994,2195,0,20260319,Triphammer,3357597,,,,,,,3,0,,,,
1602994,2195,0,20260319,Triphammer,4455234,,,,,,,1,0,,,,
1602994,2195,0,20260319,Triphammer,3791747,,,,,,,3,0,,,,
1602994,2195,0,20260319,Triphammer,9047468,,,,,,,10,0,,,,
1602994,2195,0,20260319,Triphammer,4886244,,,,,,,2,0,,,,
1602994,2195,0,20260319,Triphammer,8457368,,,,,,,3,0,,,,
1602994,2195,0,20260319,Triphammer,1365278,,,,,,,2,0,,,,
1602994,2195,0,20260319,Triphammer,4254710,,,,,,,2,0,,,,
1602994,2195,0,20260319,Triphammer,2477933,,,,,,,25,0,,,,
1602994,2195,0,20260319,Triphammer,0490508,,,,,,,2,0,,,,
1602994,2195,0,20260319,Triphammer,0899807,,,,,,,2,0,,,,
1602994,2195,0,20260319,Triphammer,7520950,,,,,,,1,0,,,,
1602994,2195,0,20260319,Triphammer,1027629,,,,,,,12,0,,,,
1602994,2195,0,20260319,Triphammer,9970237,,,,,,,4,0,,,,
1602994,2195,0,20260319,Triphammer,3427135,,,,,,,1,0,,,,
1602994,2195,0,20260319,Triphammer,7132137,,,,,,,3,0,,,,
1602994,2195,0,20260319,Triphammer,6422273,,,,,,,3,0,,,,
1602994,2195,0,20260319,Triphammer,6432884,,,,,,,4,0,,,,
1602994,2195,0,20260319,Triphammer,1028165,,,,,,,1,0,,,,
1602994,2195,0,20260319,Triphammer,3991049,,,,,,,1,0,,,,
1602994,2195,0,20260319,Triphammer,1035842,,,,,,,1,0,,,,
1602994,2195,0,20260319,Triphammer,3275539,,,,,,,3,0,,,,
1602994,2195,0,20260319,Triphammer,2825368,,,,,,,1,0,,,,
1602994,2195,0,20260319,Triphammer,2739175,,,,,,,1,0,,,,
1602994,2195,0,20260319,Triphammer,4157160,,,,,,,2,0,,,,
1602994,2195,0,20260319,Triphammer,1028188,,,,,,,3,0,,,,
1602994,2195,0,20260319,Triphammer,8255796,,,,,,,4,0,,,,
1602994,2195,0,20260319,Triphammer,4287090,,,,,,,20,0,,,,
1602994,2195,0,20260319,Triphammer,7529232,,,,,,,1,0,,,,
1602994,2195,0,20260319,Triphammer,6364494,,,,,,,1,0,,,,
1602994,2195,0,20260319,Triphammer,4890026,,,,,,,2,0,,,,
1602994,2195,0,20260319,Triphammer,4052171,,,,,,,1,0,,,,
1602994,2195,0,20260319,Triphammer,9546982,,,,,,,4,0,,,,
1602994,2195,0,20260319,Triphammer,2326429,,,,,,,2,0,,,,
1602994,2195,0,20260319,Triphammer,2006567,,,,,,,2,0,,,,
1602994,2195,0,20260319,Triphammer,7489339,,,,,,,2,0,,,,
