CUSTOMER NUMBER,DISTRIBUTOR,DEPARTMENT,DATE,PO NUMBER,PRODUCT NUMBER,CUST PROD #,DESCRIPTION,BRAND,PACK SIZE,CS PRICE,EA PRICE,CS,EA,EXTENDED PRICE,ORDER #,STOCK STATUS,EXCEPTIONS / AUTO-SUB,SHORTED
11602976,2195,0,20251126,Collegetown,1027629,,,,,,,13,0,,,,
11602976,2195,0,20251126,Collegetown,4886244,,,,,,,2,0,,,,
11602976,2195,0,20251126,Collegetown,7196012,,,,,,,1,0,,,,
11602976,2195,0,20251126,Collegetown,0490508,,,,,,,2,0,,,,
11602976,2195,0,20251126,Collegetown,2377760,,,,,,,2,0,,,,
11602976,2195,0,20251126,Collegetown,5514021,,,,,,,15,0,,,,
11602976,2195,0,20251126,Collegetown,7698844,,,,,,,1,0,,,,
11602976,2195,0,20251126,Collegetown,1438993,,,,,,,1,0,,,,
11602976,2195,0,20251126,Collegetown,2559979,,,,,,,3,0,,,,
11602976,2195,0,20251126,Collegetown,6426621,,,,,,,2,0,,,,
11602976,2195,0,20251126,Collegetown,8495343,,,,,,,2,0,,,,
11602976,2195,0,20251126,Collegetown,1030194,,,,,,,1,0,,,,
11602976,2195,0,20251126,Collegetown,4254710,,,,,,,1,0,,,,
11602976,2195,0,20251126,Collegetown,2825368,,,,,,,2,0,,,,
11602976,2195,0,20251126,Collegetown,3357597,,,,,,,1,0,,,,
11602976,2195,0,20251126,Collegetown,6631436,,,,,,,1,0,,,,
11602976,2195,0,20251126,Collegetown,1138748,,,,,,,2,0,,,,
11602976,2195,0,20251126,Collegetown,1667864,,,,,,,3,0,,,,
11602976,2195,0,20251126,Collegetown,6435380,,,,,,,1,0,,,,
11602976,2195,0,20251126,Collegetown,1084187,,,,,,,1,0,,,,
