CUSTOMER NUMBER,DISTRIBUTOR,DEPARTMENT,DATE,PO NUMBER,PRODUCT NUMBER,CUST PROD #,DESCRIPTION,BRAND,PACK SIZE,CS PRICE,EA PRICE,CS,EA,EXTENDED PRICE,ORDER #,STOCK STATUS,EXCEPTIONS / AUTO-SUB,SHORTED
21602990,2195,0,2025-09-05,Downtown,1030194,,,,,,,1,0,,,,
21602990,2195,0,2025-09-05,Downtown,8696528,,,,,,,1,0,,,,
21602990,2195,0,2025-09-05,Downtown,8600421,,,,,,,1,0,,,,
21602990,2195,0,2025-09-05,Downtown,6426621,,,,,,,1,0,,,,
21602990,2195,0,2025-09-05,Downtown,7196012,,,,,,,1,0,,,,
21602990,2195,0,2025-09-05,Downtown,5607194,,,,,,,1,0,,,,
21602990,2195,0,2025-09-05,Downtown,6435380,,,,,,,1,0,,,,
21602990,2195,0,2025-09-05,Downtown,1138748,,,,,,,2,0,,,,
21602990,2195,0,2025-09-05,Downtown,3737152,,,,,,,1,0,,,,
