P,9035601,4,0
P,2536555,10,0
P,6725030,3,0
P,2916427,2,0
P,8114621,2,0
P,5682919,1,0
P,0566824,1,0
P,3940931,1,0
P,1012327,1,0
P,7613284,2,0
P,4005948,1,0
P,7256054,5,0
P,7133036,10,0
P,5855739,1,0
P,1700281,1,0
P,4617771,5,0
P,2393502,10,0
P,4438911,3,0
P,0017354,15,0
P,5833462,4,0
P,9911903,1,0
P,4579587,8,0
P,7226918,4,0
P,4862819,1,0
P,2544831,1,0
P,7213975,2,0
P,6985683,1,0
P,3157690,1,0
P,7143223,2,0
P,8489148,8,0
P,6986178,2,0
P,3270676,1,0
P,8806275,1,0
P,8367371,6,0
P,1735372,3,0
P,1810910,3,0
P,2037125,1,0
P,6846554,3,0
P,1094721,1,0
P,7152564,1,0
P,0683696,14,0
