P,3308014,1,0
P,0633226,1,0
P,2240376,1,0
P,0633186,1,0
P,7937269,1,0
P,7119284,2,0
P,7119223,3,0
P,5817251,1,0
P,3891003,1,0
P,7468531,1,0
P,8399529,1,0
P,3438393,1,0
P,1954734,2,0
P,5756040,1,0
P,5756060,1,0
P,9035601,2,0
P,2536555,40,0
P,6725030,3,0
P,2916427,1,0
P,8114621,1,0
P,0566824,1,0
P,7613284,1,0
P,7256054,2,0
P,7133036,6,0
P,7917707,1,0
P,7155885,1,0
P,4617771,20,0
P,4438911,4,0
P,0017354,5,0
P,4828802,3,0
P,7524051,1,0
P,5833462,2,0
P,2366607,1,0
P,4579587,8,0
P,7226918,2,0
P,7770727,2,0
P,1589290,5,0
P,8489148,8,0
P,3270676,1,0
P,4117063,1,0
P,7161191,2,0
P,7128077,1,0
P,7143223,1,0
P,2393023,1,0
P,4186441,1,0
P,7213975,1,0
P,1796077,2,0
P,1735372,6,0
P,0683696,12,0
