Item Code,Quantity
2802668,2
280261-9,2
280251-0,3
280264-3,2
030570-6,3
289451-7,12
289450-9,10
289449-1,12
289446-7,5
0584847,1
0899856,1
2940062,1
0501007,3
017001-9,2
0681817,2
0445320,1
0921965,1
112599-6,1
285859-5,1
047216-7,1
0647719,2
0647743,2
090142-1,1
1109826,2
227347-2,3
2273316,2
