Item Code,Quantity
1202712,1
2802668,1
2273316,2
227347-2,1
2273399,1
289451-7,1
289448-3,1
289450-9,1
1513555,1
1109826,2
215786-5,1
286595-4,1
275975-1,1
223894-7,1
223893-9,2
266156-9,1
190143-8,1
153682-8,1
259505-6,1
150891-0,1
010469-5,1
2397685,1
